year;stat;country_code;value_min;value_mean;value_median;value_max
1983;TMIN;ME;-70,0;6,804768252489174;9,722222222222223;
1983;TMIN;MR;-17,77777777777778;;;
1983;TMIN;MT;-14,444444444444445;;;
1983;TMIN;MX;-88,88888888888889;29,226785094096982;29,837070136929025;56,666666666666664
1983;TMIN;MY;;;;
1983;TMIN;NA;-25,555555555555557;44,020894071914476;40,0;
1983;TMIN;NG;22,22222222222222;39,44444444444444;39,44444444444444;39,44444444444444
1983;TMIN;NI;;;;
1983;TMIN;NL;-82,22222222222223;17,039224337361432;18,333333333333332;
1983;TMIN;NO;-87,22222222222223;-12,368037996753765;-6,388888888888889;55,55555555555556
1983;TMIN;NZ;-57,22222222222222;22,498245983245173;24,444444444444443;36,666666666666664
1983;TMIN;PE;-68,88888888888889;13,33750652833799;13,88888888888889;55,55555555555556
1983;TMIN;PH;-28,88888888888889;-28,88888888888889;-28,88888888888889;-28,88888888888889
1983;TMIN;PL;-86,66666666666667;7,586861428739583;10,555555555555555;
1983;TMIN;PT;-82,22222222222223;42,818025389309;42,77777777777778;
1983;TMIN;PY;-12,222222222222221;;;
1983;TMIN;QA;20,0;;;
1983;TMIN;RU;-89,44444444444444;-34,026495902998626;-27,591666666666665;56,666666666666664
1983;TMIN;SE;-88,33333333333333;-14,42690493394566;-7,5;56,666666666666664
1983;TMIN;SL;;;;
1983;TMIN;SN;36,111111111111114;;;
1983;TMIN;SR;;;;
1983;TMIN;SV;;;;
1983;TMIN;TG;;;;
1983;TMIN;TH;8,88888888888889;;;
1983;TMIN;TN;-36,666666666666664;49,35330819621966;49,81481481481482;
1983;TMIN;TR;-85,55555555555556;23,372947258230827;28,75;51,111111111111114
1983;TMIN;TV;;;;
1983;TMIN;TZ;31,11111111111111;;;
1983;TMIN;US;-88,88888888888889;5,791134080777889;5,217688543465745;56,111111111111114
1983;TMIN;UY;-65,0;49,53212495121119;50,06944444444445;
1983;TMIN;VE;38,333333333333336;;;
1983;TMIN;VN;12,777777777777779;;;
1983;TMIN;VU;54,44444444444444;;;
1983;TMIN;ZA;-57,77777777777778;36,119943552287445;37,4264705882353;54,44444444444444
1984;PRCP;AE;0,0;90,72222222222223;0,0;541,0
1984;PRCP;AF;0,0;26,48087431693989;0,0;416,0
1984;PRCP;AO;0,0;12,453296703296704;0,0;520,0
1984;PRCP;AR;0,0;37,68317920781444;0,0;3150,0
1984;PRCP;AT;0,0;39,56625951016663;0,0;671,0
1984;PRCP;AU;0,0;20,106745436237517;0,0;4170,0
1984;PRCP;BA;0,0;24,26502732240437;0,0;689,0
1984;PRCP;BB;0,0;41,93399339933993;5,0;986,0
1984;PRCP;BD;0,0;8,548873521122303;0,0;1199,0
1984;PRCP;BE;0,0;25,43169398907104;2,0;397,0
1984;PRCP;BG;0,0;14,568788721595082;0,0;899,0
1984;PRCP;BH;0,0;164,66666666666666;5,0;569,0
1984;PRCP;BJ;0,0;72,29990638420047;11,25;640,0
1984;PRCP;BO;0,0;82,11809783069737;20,0;3640,0
1984;PRCP;BR;0,0;39,479152448484456;0,0;4765,0
1984;PRCP;BS;0,0;62,132492113564666;3,0;2550,0
1984;PRCP;BZ;0,0;152,74193548387098;0,0;3360,0
1984;PRCP;CA;0,0;23,737139502041803;0,0;2312,0
1984;PRCP;CD;0,0;215,95833333333334;150,75;470,0
1984;PRCP;CH;0,0;34,41700819672131;0,0;966,0
1984;PRCP;CI;0,0;85,8744105921337;10,0;2510,0
1984;PRCP;CL;0,0;25,29785281400002;0,0;1321,0
1984;PRCP;CM;0,0;103,85394697730807;30,25;1999,0
1984;PRCP;CN;0,0;19,782968089362623;0,0;2384,0
1984;PRCP;CO;0,0;34,17587029159817;0,0;3160,0
1984;PRCP;CR;0,0;96,3516491452613;11,5;3350,0
1984;PRCP;CU;0,0;44,13890201742488;0,0;3010,0
1984;PRCP;CV;0,0;0,0421940928270042;0,0;20,0
1984;PRCP;CY;0,0;22,330094306363478;0,0;991,0
1984;PRCP;DK;0,0;21,866704133218118;0,0;697,0
1984;PRCP;DO;0,0;42,341111597172656;1,5;869,0
1984;PRCP;DZ;0,0;13,303258617289062;0,0;1321,0
1984;PRCP;EC;0,0;68,32149195284059;6,0;1184,0
1984;PRCP;EE;0,0;17,738562525403065;1,25;480,0
1984;PRCP;ES;0,0;21,754615761276217;0,0;1266,0
1984;PRCP;FI;0,0;17,16675345117582;0,0;720,0
1984;PRCP;FR;0,0;33,2025602030262;0,0;5670,0
1984;PRCP;GB;0,0;26,091667801011365;1,0;2560,0
1984;PRCP;GI;0,0;13,48375451263538;0,0;780,0
1984;PRCP;GR;0,0;17,50046049905944;0,0;1549,0
1984;PRCP;GT;0,0;56,908133468073956;0,0;1400,0
1984;PRCP;GW;371,0;675,5;675,5;980,0
1984;PRCP;HN;0,0;57,256015908881714;0,0;4430,0
1984;PRCP;HR;0,0;33,59520807061791;0,0;1225,0
1984;PRCP;HU;0,0;16,33598058857246;0,0;559,0
1984;PRCP;ID;0,0;72,59832866297069;0,0;2070,0
1984;PRCP;IE;0,0;29,60901819658134;5,0;809,0
1984;PRCP;IM;0,0;23,50546448087432;1,0;480,0
1984;PRCP;IN;0,0;49,59173591941917;0,0;4374,0
1984;PRCP;IR;0,0;11,92896174863388;0,0;300,0
1984;PRCP;IS;0,0;40,10344227046887;7,0;1031,0
1984;PRCP;IT;0,0;67,41617275210915;0,0;2586,0
1984;PRCP;JM;0,0;20,4402626566986;0,0;800,0
1984;PRCP;JO;0,0;0,10169491525423728;0,0;30,0
1984;PRCP;JP;0,0;38,60200796574294;0,0;3540,0
1984;PRCP;KE;0,0;23,01268988725831;0,0;899,0
1984;PRCP;LB;0,0;3,4125874125874125;0,0;180,0
1984;PRCP;LR;0,0;8,72;0,0;310,0
1984;PRCP;LU;0,0;27,867362146050667;0,0;608,0
1984;PRCP;LV;0,0;17,5943128921271;0,0;534,0
1984;PRCP;ME;0,0;33,05184345908869;0,0;820,0
1984;PRCP;MR;0,0;36,338885454500776;0,0;460,0
1984;PRCP;MT;0,0;7,982332155477032;0,0;221,0
1984;PRCP;MX;0,0;26,654315906608666;0,0;4999,0
1984;PRCP;MY;0,0;92,08703160757445;10,0;4030,0
1984;PRCP;NA;0,0;5,764176812235614;0,0;1400,0
1984;PRCP;NG;41,0;41,0;41,0;41,0
1984;PRCP;NI;0,0;45,03381372583665;3,0;985,0
1984;PRCP;NL;0,0;23,40664407953914;2,0;1082,0
1984;PRCP;NO;0,0;29,230382902506552;1,0;1230,0
1984;PRCP;NZ;0,0;34,65241527822059;1,25;2979,0
1984;PRCP;PA;0,0;77,7821038251366;12,5;1070,0
1984;PRCP;PE;0,0;37,53211231244375;0,0;1821,0
1984;PRCP;PH;0,0;35,232837514182606;0,0;2908,0
1984;PRCP;PL;0,0;5,831370935842507;0,0;511,0
1984;PRCP;PT;0,0;29,721543632930477;0,0;1170,0
1984;PRCP;PY;0,0;40,505083102051735;0,0;1270,0
1984;PRCP;QA;0,0;1,5;1,5;3,0
1984;PRCP;RU;0,0;13,968173176105998;0,0;1436,0
1984;PRCP;SE;0,0;18,601802013945825;0,0;925,0
1984;PRCP;SG;0,0;78,90847457627119;3,0;2570,0
1984;PRCP;SL;0,0;1,786764705882353;0,0;170,0
1984;PRCP;SN;0,0;63,09441115404858;4,0;739,0
1984;PRCP;SR;0,0;57,9635761589404;10,0;889,0
1984;PRCP;SV;0,0;55,02723095896573;0,0;1350,0
1984;PRCP;SZ;0,0;31,834633282944978;0,0;3930,0
1984;PRCP;TG;0,0;116,10819838618234;12,5;4049,0
1984;PRCP;TH;0,0;45,67617816225382;0,0;3524,0
1984;PRCP;TN;0,0;9,45186042235518;0,0;889,0
1984;PRCP;TR;0,0;23,539156745260296;0,0;2560,0
1984;PRCP;TV;0,0;110,11332288401255;20,0;2141,0
1984;PRCP;TZ;0,0;32,9043257093298;0,0;2820,0
1984;PRCP;US;-18,0;28,026753949602547;0,0;11450,0
1984;PRCP;UY;0,0;36,77697665332391;0,0;2581,0
1984;PRCP;VE;0,0;42,599465808587105;0,0;3619,0
1984;PRCP;VN;0,0;1,1095454545454546;0,0;1270,0
1984;PRCP;VU;0,0;34,70578108758754;3,0;810,0
1984;PRCP;ZA;0,0;13,81889045318753;0,0;5420,0
1984;TAVG;AE;;;;
1984;TAVG;AF;-89,44444444444444;3,3243444520340013;5,972222222222223;55,0
1984;TAVG;AR;-88,88888888888889;34,33055269640926;39,30555555555556;
1984;TAVG;AT;-89,44444444444444;13,772523397241324;32,77777777777778;41,111111111111114
1984;TAVG;AU;-27,22222222222222;47,47503046980952;48,63888888888889;36,111111111111114
1984;TAVG;BB;;;;
1984;TAVG;BD;46,111111111111114;;;
1984;TAVG;BE;-30,555555555555557;37,67304189435337;40,0;
1984;TAVG;BG;-50,0;44,626087836470354;49,166666666666664;
1984;TAVG;BH;;;;
1984;TAVG;BJ;;;;
1984;TAVG;BO;-2,7777777777777777;31,578068959131105;31,666666666666668;45,55555555555556
1984;TAVG;BR;8,88888888888889;52,291666666666664;53,888888888888886;
1984;TAVG;BS;;;;
1984;TAVG;BZ;;;;
1984;TAVG;CA;-89,44444444444444;-15,053960994530701;-2,7777777777777777;56,666666666666664
1984;TAVG;CD;;;;
1984;TAVG;CH;-55,0;23,696841219541273;29,166666666666664;
1984;TAVG;CI;;;;
1984;TAVG;CL;-52,77777777777778;35,993013915778455;37,03703703703704;
1984;TAVG;CM;;;;
1984;TAVG;CN;-88,88888888888889;13,974441226177268;18,992773261065945;50,0
1984;TAVG;CO;33,333333333333336;51,8144475053566;51,666666666666664;
1984;TAVG;CR;;;;
1984;TAVG;CU;;;;
1984;TAVG;CV;;;;
1984;TAVG;CY;31,666666666666668;;;
1984;TAVG;DK;-54,44444444444444;27,195897896549145;28,61111111111111;
1984;TAVG;DO;;;;
1984;TAVG;DZ;-33,888888888888886;;53,05555555555555;
1984;TAVG;EC;;;;
1984;TAVG;EE;-84,44444444444444;9,275532150293474;13,88888888888889;
1984;TAVG;ES;-62,77777777777778;43,561798955247006;42,33870967741935;33,888888888888886
1984;TAVG;FI;-73,88888888888889;-1,8033475663514398;3,75;
1984;TAVG;FR;-88,88888888888889;40,08484702092349;38,638433515482696;
1984;TAVG;GB;-57,77777777777778;32,9001383476183;32,77777777777778;56,111111111111114
1984;TAVG;GH;;;;
1984;TAVG;GI;41,666666666666664;;;
1984;TAVG;GR;-16,11111111111111;;;
1984;TAVG;GW;;;;
1984;TAVG;HN;;;;
1984;TAVG;HU;-68,88888888888889;36,815168994130744;43,75;
1984;TAVG;ID;;;;
1984;TAVG;IE;-34,44444444444444;37,71611262902246;35,69444444444444;
1984;TAVG;IN;-34,44444444444444;;;
1984;TAVG;IS;-87,22222222222223;6,648323497399535;7,777777777777778;56,666666666666664
1984;TAVG;IT;-88,88888888888889;26,701751030130175;29,984567901234566;2,7777777777777777
1984;TAVG;JM;;;;
1984;TAVG;JO;-11,666666666666666;;;
1984;TAVG;JP;-88,88888888888889;35,967830503838954;33,74643874643875;46,111111111111114
1984;TAVG;KE;56,666666666666664;;;
1984;TAVG;LB;41,666666666666664;;;
1984;TAVG;LR;;;;
1984;TAVG;LU;-42,22222222222222;27,478749241044323;27,77777777777778;
1984;TAVG;LV;-86,11111111111111;14,279846806261581;25,555555555555557;
1984;TAVG;ME;-67,22222222222223;32,34330928931429;32,361111111111114;
1984;TAVG;MR;52,22222222222222;;;
1984;TAVG;MT;21,666666666666668;;;
1984;TAVG;MX;-13,88888888888889;41,561628086595604;34,88888888888889;
1984;TAVG;MY;;;;
1984;TAVG;NA;21,11111111111111;;;
1984;TAVG;NG;;;;
1984;TAVG;NI;;;;
1984;TAVG;NL;-43,333333333333336;34,399817850637525;37,72222222222222;
1984;TAVG;NO;-89,44444444444444;6,753386171215373;11,944444444444445;56,666666666666664
1984;TAVG;NZ;-18,333333333333332;45,86159456149033;41,2037037037037;
1984;TAVG;PE;-9,444444444444445;41,533788524756794;41,2962962962963;
1984;TAVG;PH;;;;
1984;TAVG;PL;-73,33333333333333;25,042632659273433;32,22222222222222;
1984;TAVG;PT;-13,88888888888889;46,080752884031575;38,333333333333336;
1984;TAVG;PY;20,0;;;
1984;TAVG;QA;;;;
1984;TAVG;RU;-89,44444444444444;-21,038582515664327;-17,12759109051114;56,666666666666664
1984;TAVG;SE;-84,44444444444444;9,151128135497286;11,944444444444443;
1984;TAVG;SG;;;;
1984;TAVG;SL;;;;
1984;TAVG;SN;;;;
1984;TAVG;SR;;;;
1984;TAVG;SV;;;;
1984;TAVG;SZ;;;;
1984;TAVG;TG;;;;
1984;TAVG;TH;;;;
1984;TAVG;TN;9,444444444444445;;;
1984;TAVG;TR;-86,66666666666667;37,29028795944757;37,73809523809524;
1984;TAVG;TV;;;;
1984;TAVG;TZ;;;;
1984;TAVG;US;-88,88888888888889;-7,452337596435423;-17,77777777777778;54,44444444444444
1984;TAVG;UY;-8,333333333333334;;;
1984;TAVG;VE;;;;
1984;TAVG;VN;37,77777777777778;;;
1984;TAVG;VU;;;;
1984;TAVG;ZA;-22,77777777777778;39,628141070152665;34,44444444444445;55,55555555555556
1984;TMAX;AE;;;;
1984;TMAX;AF;-67,77777777777777;-6,944444444444445;-3,0555555555555554;
1984;TMAX;AR;-73,33333333333333;44,12257513573816;43,33333333333333;
1984;TMAX;AT;-78,88888888888889;25,74868865075269;7,986111111111112;56,666666666666664
1984;TMAX;AU;-41,666666666666664;40,72918312342172;42,938596491228076;54,44444444444444
1984;TMAX;BA;-45,0;-2,270795385549484;0,0;
1984;TMAX;BB;;;;
1984;TMAX;BD;;;;
1984;TMAX;BE;-22,22222222222222;56,48907103825137;;
1984;TMAX;BG;-38,888888888888886;;;
1984;TMAX;BH;;;;
1984;TMAX;BJ;;;;
1984;TMAX;BO;32,22222222222222;;;
1984;TMAX;BR;33,333333333333336;;;
1984;TMAX;BS;;;;
1984;TMAX;BZ;;;;
1984;TMAX;CA;-88,88888888888889;28,993965180972776;35,0;54,44444444444444
1984;TMAX;CD;;;;
1984;TMAX;CH;-40,55555555555556;18,798573163327262;24,944444444444446;
1984;TMAX;CI;;;;
1984;TMAX;CL;-55,55555555555556;44,26268942373237;49,72222222222222;
1984;TMAX;CM;;;;
1984;TMAX;CN;-89,44444444444444;33,68257299151434;35,57539682539682;
1984;TMAX;CO;-17,77777777777778;;;
1984;TMAX;CR;;;;
1984;TMAX;CU;;;;
1984;TMAX;CV;;;;
1984;TMAX;CY;-9,444444444444445;39,39068100358423;41,111111111111114;
1984;TMAX;DK;-36,666666666666664;44,160978894585455;48,888888888888886;
1984;TMAX;DO;;;;
1984;TMAX;DZ;-16,11111111111111;;;
1984;TMAX;EC;;;;
1984;TMAX;EE;-88,88888888888889;35,136539703411145;40,27777777777778;
1984;TMAX;ES;-56,666666666666664;35,04250151791136;41,388888888888886;
1984;TMAX;FI;-88,88888888888889;20,572340791924226;22,22222222222222;52,22222222222222
1984;TMAX;FR;-59,44444444444444;41,025408046893986;44,44444444444445;
1984;TMAX;GB;-42,22222222222222;50,10312588684828;49,33982683982684;
1984;TMAX;GH;;;;
1984;TMAX;GI;54,44444444444444;;;
1984;TMAX;GR;-33,333333333333336;;;
1984;TMAX;GT;;;;
1984;TMAX;GW;;;;
1984;TMAX;HN;;;;
1984;TMAX;HR;-47,22222222222222;35,739981785063755;15,555555555555555;
1984;TMAX;HU;-54,44444444444444;;;
1984;TMAX;ID;;;;
1984;TMAX;IE;-18,333333333333332;52,419177545031374;53,19444444444444;
1984;TMAX;IM;0,5555555555555556;52,079538554948385;51,111111111111114;
1984;TMAX;IN;-10,0;;;
1984;TMAX;IR;-40,0;;;
1984;TMAX;IS;-87,77777777777777;20,80734996004019;19,444444444444443;
1984;TMAX;IT;-87,77777777777777;20,78981692203351;21,944444444444443;27,77777777777778
1984;TMAX;JM;;;;
1984;TMAX;JO;20,0;;;
1984;TMAX;JP;-85,0;41,23729294226892;40,138888888888886;
1984;TMAX;KE;;;;
1984;TMAX;LB;;;;
1984;TMAX;LR;;;;
1984;TMAX;LU;-31,11111111111111;48,04189435336977;45,55555555555556;
1984;TMAX;LV;-77,77777777777777;39,62044933517148;49,77777777777778;
1984;TMAX;ME;-48,333333333333336;;;
1984;TMAX;MR;;;;
1984;TMAX;MT;40,0;;;
1984;TMAX;MX;-36,111111111111114;49,091851575033544;46,770833333333336;
1984;TMAX;MY;;;;
1984;TMAX;NA;46,111111111111114;;;
1984;TMAX;NG;;;;
1984;TMAX;NI;;;;
1984;TMAX;NL;-39,44444444444444;52,981478751970556;53,813131313131315;
1984;TMAX;NO;-89,44444444444444;21,018484794434638;22,5;56,111111111111114
1984;TMAX;NZ;-14,444444444444445;36,507285974499084;35,0;
1984;TMAX;PE;40,0;;;
1984;TMAX;PH;-28,88888888888889;-28,88888888888889;-28,88888888888889;-28,88888888888889
1984;TMAX;PL;-57,22222222222222;48,21539574037806;52,222222222222214;
1984;TMAX;PT;-1,6666666666666667;;;
1984;TMAX;PY;48,888888888888886;;;
1984;TMAX;QA;;;;
1984;TMAX;RU;-89,44444444444444;3,2527984568952246;4,522569444444445;56,111111111111114
1984;TMAX;SE;-88,88888888888889;27,397970119154714;33,333333333333336;30,555555555555557
1984;TMAX;SL;;;;
1984;TMAX;SN;;;;
1984;TMAX;SR;;;;
1984;TMAX;SV;;;;
1984;TMAX;TG;;;;
1984;TMAX;TH;-17,77777777777778;;;
1984;TMAX;TN;28,88888888888889;;;
1984;TMAX;TR;-62,77777777777778;51,070707070707066;53,333333333333336;
1984;TMAX;TV;;;;
1984;TMAX;TZ;;;;
1984;TMAX;US;-88,88888888888889;38,09730422411388;37,79760628795999;56,111111111111114
1984;TMAX;UY;15,555555555555555;;;
1984;TMAX;VE;;;;
1984;TMAX;VN;44,44444444444444;;;
1984;TMAX;VU;;;;
1984;TMAX;ZA;-15,0;33,77808136004858;33,888888888888886;
1984;TMIN;AE;21,11111111111111;;;
1984;TMIN;AF;-76,11111111111111;4,44086929467594;18,055555555555557;32,22222222222222
1984;TMIN;AR;-81,11111111111111;27,217158134138465;25,57377049180328;56,111111111111114
1984;TMIN;AT;-87,22222222222223;-5,0990039217622805;6,944444444444445;25,555555555555557
1984;TMIN;AU;-87,22222222222223;34,00776112874648;32,88098608162303;54,44444444444444
1984;TMIN;BA;-84,44444444444444;-7,679872495446268;-4,166666666666667;
1984;TMIN;BB;;;;
1984;TMIN;BD;-12,777777777777779;;;
1984;TMIN;BE;-46,111111111111114;19,582574377656346;21,944444444444443;
1984;TMIN;BG;-83,33333333333333;24,238271325750592;26,666666666666668;
1984;TMIN;BH;40,0;;;
1984;TMIN;BJ;43,888888888888886;;;
1984;TMIN;BO;-69,44444444444444;13,866752007760251;18,095238095238095;51,666666666666664
1984;TMIN;BR;-28,333333333333332;45,7047619047619;49,236111111111114;
1984;TMIN;BS;29,444444444444443;;;
1984;TMIN;BZ;55,0;;;
1984;TMIN;CA;-87,22222222222223;-20,58113436159235;-17,77777777777778;56,666666666666664
1984;TMIN;CD;;;;
1984;TMIN;CH;-76,11111111111111;-2,9437993321190055;6,111111111111111;40,0
1984;TMIN;CI;42,77777777777778;;;
1984;TMIN;CL;-84,44444444444444;19,83436162730419;21,346153846153847;54,44444444444444
1984;TMIN;CM;16,666666666666668;;;
1984;TMIN;CN;-88,88888888888889;-4,573252339067202;-1,2575757575757576;56,666666666666664
1984;TMIN;CO;-20,0;18,683591378263507;20,27777777777778;45,0
1984;TMIN;CR;46,666666666666664;;;
1984;TMIN;CU;43,333333333333336;;;
1984;TMIN;CV;40,0;;;
1984;TMIN;CY;-17,77777777777778;44,23288554948391;44,28571428571429;23,88888888888889
1984;TMIN;DK;-82,77777777777777;11,86308617815467;15,0;
1984;TMIN;DO;;;;
1984;TMIN;DZ;-58,888888888888886;39,654836665674075;37,02777777777778;
1984;TMIN;EC;;;;
1984;TMIN;EE;-83,33333333333333;-5,0193606304704605;-3,0555555555555554;47,77777777777778
1984;TMIN;ES;-88,88888888888889;29,32582106528102;28,00347222222222;53,333333333333336
1984;TMIN;FI;-70,55555555555556;-21,37021814440565;-15,0;56,666666666666664
1984;TMIN;FR;-87,77777777777777;21,206995928754118;21,104166666666664;54,44444444444444
1984;TMIN;GB;-89,44444444444444;13,321798155131443;12,916666666666668;56,111111111111114
1984;TMIN;GI;23,333333333333332;;;
1984;TMIN;GR;-70,0;42,89428909954398;41,91919191919192;
1984;TMIN;GT;34,44444444444444;;;
1984;TMIN;GW;;;;
1984;TMIN;HN;26,666666666666668;;;
1984;TMIN;HR;-78,88888888888889;27,335832048946806;30,555555555555557;
1984;TMIN;HU;-85,55555555555556;13,049840547095418;18,88888888888889;
1984;TMIN;ID;34,44444444444444;46,111111111111114;46,111111111111114;46,111111111111114
1984;TMIN;IE;-60,55555555555556;18,86114969890806;18,88888888888889;
1984;TMIN;IM;-36,666666666666664;21,16879174256223;21,11111111111111;
1984;TMIN;IN;-50,55555555555556;47,37721737911235;43,14814814814815;49,44444444444444
1984;TMIN;IR;-80,0;23,980340622080274;19,72222222222222;
1984;TMIN;IS;-87,77777777777777;-6,6400983992058675;-6,666666666666667;46,666666666666664
1984;TMIN;IT;-64,44444444444444;24,343342722485126;28,333333333333332;54,44444444444444
1984;TMIN;JM;;;;
1984;TMIN;JO;-38,333333333333336;35,2992301817959;36,18055555555556;
1984;TMIN;JP;-89,44444444444444;28,94709150439357;26,740882103477524;
1984;TMIN;KE;9,444444444444445;45,80124972123582;46,75925925925926;
1984;TMIN;LB;17,77777777777778;39,44444444444444;39,44444444444444;39,44444444444444
1984;TMIN;LR;;;;
1984;TMIN;LU;-61,666666666666664;9,118093503339407;9,444444444444445;
1984;TMIN;LV;-83,33333333333333;-1,2298857007374946;4,305555555555555;
1984;TMIN;ME;-53,333333333333336;5,330162929369279;7,916666666666667;
1984;TMIN;MR;-8,88888888888889;;;
1984;TMIN;MT;-7,777777777777778;;;
1984;TMIN;MX;-88,88888888888889;29,70150672120627;30,246387400552038;56,111111111111114
1984;TMIN;MY;;;;
1984;TMIN;NA;-34,44444444444444;52,650087846938696;54,58333333333333;
1984;TMIN;NG;;;;
1984;TMIN;NI;;;;
1984;TMIN;NL;-79,44444444444444;14,70247603862811;15,555555555555555;
1984;TMIN;NO;-88,33333333333333;-10,729736002358349;-4,444444444444445;56,666666666666664
1984;TMIN;NZ;-64,44444444444444;25,565061126606736;28,88888888888889;48,888888888888886
1984;TMIN;PE;-80,0;20,5708111941529;22,805555555555554;54,44444444444444
1984;TMIN;PH;-28,88888888888889;-28,88888888888889;-28,88888888888889;-28,88888888888889
1984;TMIN;PL;-88,88888888888889;5,496424826667183;9,444444444444445;
1984;TMIN;PT;-44,44444444444444;40,66704864655685;40,714285714285715;
1984;TMIN;PY;-26,11111111111111;;;
1984;TMIN;QA;26,666666666666668;;;
1984;TMIN;RU;-89,44444444444444;-38,55996617937901;-30,88861420134597;56,666666666666664
1984;TMIN;SE;-89,44444444444444;-13,73215958288599;-6,25;56,111111111111114
1984;TMIN;SL;;;;
1984;TMIN;SN;30,0;;;
1984;TMIN;SR;;;;
1984;TMIN;SV;48,333333333333336;;;
1984;TMIN;TG;37,22222222222222;;;
1984;TMIN;TH;21,11111111111111;;;
1984;TMIN;TN;-23,88888888888889;49,02377508336852;48,888888888888886;
1984;TMIN;TR;-83,33333333333333;24,636072387881864;27,5;32,77777777777778
1984;TMIN;TV;;;;
1984;TMIN;TZ;32,22222222222222;;;
1984;TMIN;US;-89,44444444444444;3,6087373835342067;2,777935576174546;56,111111111111114
1984;TMIN;UY;-73,88888888888889;48,73481568126121;47,623456790123456;
1984;TMIN;VE;38,333333333333336;;;
1984;TMIN;VN;-17,77777777777778;;;
1984;TMIN;VU;43,333333333333336;;;
1984;TMIN;ZA;-63,888888888888886;34,0998460683128;35,55555555555556;56,666666666666664
1985;PRCP;AE;0,0;5,416666666666666;2,5;20,0
1985;PRCP;AF;0,0;5,952095685953793;0,0;356,0
1985;PRCP;AO;0,0;14,401315789473683;0,0;300,0
1985;PRCP;AR;0,0;9,141761687855615;0,0;2150,0
1985;PRCP;AT;0,0;46,08711006636469;0,5;940,0
1985;PRCP;AU;0,0;18,19576250405863;0,0;8128,0
1985;PRCP;BA;0,0;23,56164383561644;0,0;283,0
1985;PRCP;BB;0,0;40,25;8,0;714,0
1985;PRCP;BD;0,0;5,665511398233677;0,0;991,0
1985;PRCP;BE;0,0;20,76986301369863;2,0;307,0
1985;PRCP;BG;0,0;9,061562427705455;0,0;531,0
1985;PRCP;BJ;0,0;76,99689270242314;10,0;810,0
1985;PRCP;BO;0,0;61,40865079930187;0,0;2809,0
1985;PRCP;BR;0,0;43,260449711083744;0,0;4472,0
1985;PRCP;BS;0,0;53,355555555555554;3,0;724,0
1985;PRCP;BZ;0,0;47,1055900621118;0,0;980,0
1985;PRCP;CA;0,0;20,593433226838783;0,0;2004,0
1985;PRCP;CD;0,0;505,73636363636365;490,0;980,0
1985;PRCP;CH;0,0;30,93082191780822;0,0;954,0
1985;PRCP;CI;0,0;78,92633667354902;10,0;2131,0
1985;PRCP;CL;0,0;13,930843147334318;0,0;800,0
1985;PRCP;CM;0,0;117,07548521935314;15,0;1961,0
1985;PRCP;CN;0,0;20,790768075242877;0,0;3132,0
1985;PRCP;CO;0,0;52,573010930147646;3,0;1989,0
1985;PRCP;CR;0,0;65,94292228457857;4,5;2172,0
1985;PRCP;CU;0,0;37,437396424601125;0,0;1359,0
1985;PRCP;CV;0,0;2,407725321888412;0,0;381,0
1985;PRCP;CY;0,0;14,824420017675651;0,0;823,0
1985;PRCP;DK;0,0;33,54610291534949;1,0;331,0
1985;PRCP;DO;0,0;88,1161288036288;2,5;2012,0
1985;PRCP;DZ;0,0;13,00353250190366;0,0;940,0
1985;PRCP;EC;0,0;41,5513698630137;2,5;1522,0
1985;PRCP;EE;0,0;18,49849896546778;2,0;745,0
1985;PRCP;ES;0,0;19,28395811853732;0,0;2304,0
1985;PRCP;FI;0,0;16,083150828695803;0,0;813,0
1985;PRCP;FR;0,0;30,459374953355443;0,0;9180,0
1985;PRCP;GB;0,0;25,922173563927135;3,0;1730,0
1985;PRCP;GH;5,0;5,0;5,0;5,0
1985;PRCP;GI;0,0;11,333333333333334;0,0;930,0
1985;PRCP;GR;0,0;13,950457826583072;0,0;1103,0
1985;PRCP;GT;0,0;67,6397157739316;1,5;1247,0
1985;PRCP;GW;51,0;51,0;51,0;51,0
1985;PRCP;HN;0,0;43,6010641203994;0,0;2794,0
1985;PRCP;HR;0,0;27,021074815595362;0,0;1170,0
1985;PRCP;HU;0,0;15,65907033907246;0,0;480,0
1985;PRCP;ID;0,0;38,50266433276979;0,0;1755,0
1985;PRCP;IE;0,0;32,89698192726847;7,5;1140,0
1985;PRCP;IM;0,0;25,4;3,0;560,0
1985;PRCP;IN;0,0;32,660013951763446;0,0;3940,0
1985;PRCP;IR;0,0;11,2;0,0;546,0
1985;PRCP;IS;0,0;29,00575806451613;4,0;997,0
1985;PRCP;IT;0,0;33,61287615585168;0,0;2550,0
1985;PRCP;JM;0,0;19,550946630154257;0,0;2560,0
1985;PRCP;JO;0,0;1,430249509172341;0,0;919,0
1985;PRCP;JP;0,0;51,86645148726843;0,0;4050,0
1985;PRCP;KE;0,0;26,125517823754297;0,0;2560,0
1985;PRCP;LB;0,0;3,931623931623931;0,0;351,0
1985;PRCP;LR;0,0;3,820689655172414;0,0;160,0
1985;PRCP;LU;0,0;19,980074719800747;0,0;381,0
1985;PRCP;LV;0,0;19,438002229938906;3,0;661,0
1985;PRCP;ME;0,0;35,11143757451882;0,0;1110,0
1985;PRCP;MR;0,0;37,588924287856074;0,0;991,0
1985;PRCP;MT;0,0;12,68166089965398;0,0;729,0
